candidate,vertex,w_R,w_P,w_U,acceptability
2698,4,0.822364779175,0.123319735055,0.05431548577,0.00034311507529
2698,5,0.823282983786,0.122214601783,0.0545024144309,0.00034311507529
2699,0,0.840128996405,0.106733441798,0.0531375617977,0.000364869257541
2699,1,0.834995488448,0.121317017194,0.0436874943576,0.000364869257541
2699,2,0.833980420979,0.122524866334,0.0434947126874,0.000364869257541
2699,3,0.823282983786,0.122214601783,0.0545024144309,0.000364869257541
2699,4,0.828221997262,0.107350028454,0.0644279742847,0.000364869257541
2699,5,0.829055707007,0.106342393142,0.0646018998515,0.000364869257541
2700,0,0.84635814789,0.0904528535574,0.0631889985523,0.000388378827342
2700,1,0.841062571315,0.105618193586,0.0533192350993,0.000388378827342
2700,2,0.840128996405,0.106733441798,0.0531375617977,0.000388378827342
2700,3,0.829055707007,0.106342393142,0.0646018998515,0.000388378827342
2700,4,0.834149561859,0.0908743864452,0.0749760516962,0.000388378827342
2700,5,0.834893799194,0.0899709550763,0.07513524573,0.000388378827342
2701,0,0.852671076752,0.0736544552007,0.0736744680476,0.000413822691864
2701,1,0.847205435755,0.0894365254321,0.063358038813,0.000413822691864
2701,2,0.84635814789,0.0904528535574,0.0631889985523,0.000413822691864
2701,3,0.834893799194,0.0899709550763,0.07513524573,0.000413822691864
2701,4,0.840150104558,0.0738625249266,0.0859873705156,0.000413822691864
2701,5,0.840799558714,0.0730705467615,0.0861298945241,0.000413822691864
2702,0,0.859071218816,0.0563072813357,0.0846214998485,0.000441402028712
2702,1,0.853426965474,0.0727438692786,0.0738291652475,0.000441402028712
2702,2,0.852671076752,0.0736544552007,0.0736744680476,0.000441402028712
2702,3,0.840799558714,0.0730705467615,0.0861298945241,0.000441402028712
2702,4,0.846226448854,0.0562816541135,0.0974918970323,0.000441402028712
2702,5,0.846775447048,0.0556089771307,0.0976155758208,0.000441402028712
2703,0,0.865562268919,0.0383778046562,0.096059926425,0.000471343590722
2703,1,0.859730251618,0.0555098129642,0.084759935418,0.000471343590722
2703,2,0.859071218816,0.0563072813357,0.0846214998485,0.000471343590722
2703,3,0.846775447048,0.0556089771307,0.0976155758208,0.000471343590722
2703,4,0.852381630613,0.0380962103154,0.109522159072,0.000471343590722
2703,5,0.85282410611,0.0375513436389,0.109624550251,0.000471343590722
2704,0,0.872148208516,0.0198296619011,0.108022129583,0.000503903582023
2704,1,0.866118614334,0.0377014389169,0.0961799467488,0.000503903582023
2704,2,0.865562268919,0.0383778046562,0.096059926425,0.000503903582023
2704,3,0.85282410611,0.0375513436389,0.109624550251,0.000503903582023
2704,4,0.858618921211,0.0192675525647,0.122113526224,0.000503903582023
2704,5,0.858948377806,0.0188597369646,0.12219188523,0.000503903582023
2705,0,0.864864565385,0,0.135135434615,0.000536083060074
2705,1,0.871288826762,0,0.128711173238,0.000536083060074
2705,2,0.87883333691,0.000623343904866,0.120543319185,0.000536083060074
2705,3,0.872595627082,0.0192830572377,0.10812131568,0.000536083060074
2705,4,0.872148208516,0.0198296619011,0.108022129583,0.000536083060074
2705,5,0.858948377806,0.0188597369646,0.12219188523,0.000536083060074
2706,0,0.871288826762,0,0.128711173238,4.99672861892e-06
2706,1,0.879236637573,0,0.120763362427,4.99672861892e-06
2706,2,0.879165144099,0.000215903969309,0.120618951932,4.99672861892e-06
2706,3,0.87883333691,0.000623343904866,0.120543319185,4.99672861892e-06
2711,0,0.77697696507,0.22302303493,-5.55111512313e-17,1.45700992996e-05
2711,1,0.772111377084,0.227888622916,-5.55111512313e-17,1.45700992996e-05
2711,2,0.773223002033,0.224567963347,0.00220903461963,1.45700992996e-05
2711,3,0.774536576497,0.223009283772,0.00245413973094,1.45700992996e-05
2712,0,0.787769145017,0.212230854983,-8.32667268469e-17,0.000174474005913
2712,1,0.77697696507,0.22302303493,-8.32667268469e-17,0.000174474005913
2712,2,0.774536576497,0.223009283772,0.00245413973094,0.000174474005913
2712,3,0.778406996295,0.211354817226,0.0102381864787,0.000174474005913
2712,4,0.779661398424,0.209861506516,0.0104770950592,0.000174474005913
2712,5,0.788571376391,0.209948255385,0.00148036822334,0.000174474005913
2713,0,0.794053086483,0.196491629709,0.00945528380784,0.000263631493358
2713,1,0.789907695881,0.208374134325,0.00171816979408,0.000263631493358
2713,2,0.788571376391,0.209948255385,0.00148036822334,0.000263631493358
2713,3,0.779661398424,0.209861506516,0.0104770950592,0.000263631493358
2713,4,0.783639249233,0.197784891231,0.0185758595364,0.000263631493358
2713,5,0.784831114993,0.196361195421,0.0188076895863,0.000263631493358
2714,0,0.79959249433,0.182669788735,0.0177377169345,0.000279400984413
2714,1,0.795329076147,0.194983754827,0.0096871690266,0.000279400984413
2714,2,0.794053086483,0.196491629709,0.00945528380784,0.000279400984413
2714,3,0.784831114993,0.196361195421,0.0188076895863,0.000279400984413
2714,4,0.788921060957,0.183839178537,0.0272397605061,0.000279400984413
2714,5,0.790046823353,0.182489653425,0.0274635232229,0.000279400984413
2715,0,0.805191399161,0.168463308726,0.0263452921126,0.000296352220165
2715,1,0.80080470751,0.181232477382,0.0179628151083,0.000296352220165
2715,2,0.79959249433,0.182669788735,0.0177377169345,0.000296352220165
2715,3,0.790046823353,0.182489653425,0.0274635232229,0.000296352220165
2715,4,0.794253803054,0.169497287346,0.0362489095999,0.000296352220165
2715,5,0.795309676641,0.168226826455,0.0364634969041,0.000296352220165
2716,0,0.810851708754,0.153851350017,0.035296941229,0.000314596765265
2716,1,0.806336179934,0.167101193442,0.0265626266243,0.000314596765265
2716,2,0.805191399161,0.168463308726,0.0263452921126,0.000314596765265
2716,3,0.795309676641,0.168226826455,0.0364634969041,0.000314596765265
2716,4,0.79963892541,0.154737309101,0.0456237654888,0.000314596765265
2716,5,0.800620889321,0.153551174758,0.0458279359209,0.000314596765265
2717,0,0.816575449753,0.13881152242,0.0446130278276,0.000334259009285
2717,1,0.811925175847,0.152569407013,0.0355054171396,0.000334259009285
2717,2,0.810851708754,0.153851350017,0.035296941229,0.000334259009285
2717,3,0.800620889321,0.153551174758,0.0458279359209,0.000334259009285
2717,4,0.805077963818,0.139535671436,0.0553863647461,0.000334259009285
2717,5,0.805981743121,0.138439529386,0.0555787274933,0.000334259009285
2718,0,0.822364779175,0.123319735055,0.05431548577,0.000355477920634
2718,1,0.817573478913,0.137615103227,0.0448114178595,0.000355477920634
2718,2,0.816575449753,0.13881152242,0.0446130278276,0.000355477920634
2718,3,0.805981743121,0.138439529386,0.0555787274933,0.000355477920634
2718,4,0.81057254846,0.12386697378,0.0655604777594,0.000355477920634
2718,5,0.811393593651,0.122866931819,0.0657394745306,0.000355477920634
2719,0,0.828221997262,0.107350028454,0.0644279742847,0.0003784090807
2719,1,0.823282983786,0.122214601783,0.0545024144309,0.0003784090807
2719,2,0.822364779175,0.123319735055,0.05431548577,0.0003784090807
2719,3,0.811393593651,0.122866931819,0.0657394745306,0.0003784090807
2719,4,0.81612441341,0.107703803135,0.0761717834551,0.0003784090807
2719,5,0.816857877807,0.10680645432,0.0763356678728,0.0003784090807
2720,0,0.834149561859,0.0908743864452,0.0749760516962,0.000403227048779
2720,1,0.829055707007,0.106342393142,0.0646018998515,0.000403227048779
2720,2,0.828221997262,0.107350028454,0.0644279742847,0.000403227048779
2720,3,0.816857877807,0.10680645432,0.0763356678728,0.000403227048779
2720,4,0.82173540728,0.0910165272057,0.0872480655138,0.000403227048779
2720,5,0.822376122073,0.0902289982909,0.087394879636,0.000403227048779
2721,0,0.840150104558,0.0738625249266,0.0859873705156,0.000430128119706
2721,1,0.834893799194,0.0899709550763,0.07513524573,0.000430128119706
2721,2,0.834149561859,0.0908743864452,0.0749760516962,0.000430128119706
2721,3,0.822376122073,0.0902289982909,0.087394879636,0.000430128119706
2721,4,0.827407505203,0.0737730615583,0.0988194332388,0.000430128119706
2721,5,0.827949951833,0.0731030674146,0.0989469807525,0.000430128119706
2722,0,0.846226448854,0.0562816541135,0.0974918970323,0.000459333550268
2722,1,0.840799558714,0.0730705467615,0.0861298945241,0.000459333550268
2722,2,0.840150104558,0.0738625249266,0.0859873705156,0.000459333550268
2722,3,0.827949951833,0.0731030674146,0.0989469807525,0.000459333550268
2722,4,0.833142822328,0.055938606891,0.110918570781,0.000459333550268
2722,5,0.833581101874,0.0553945117996,0.111024386327,0.000459333550268
2723,0,0.852381630613,0.0380962103154,0.109522159072,0.000491093344487
2723,1,0.846775447048,0.0556089771307,0.0976155758208,0.000491093344487
2723,2,0.846226448854,0.0562816541135,0.0974918970323,0.000491093344487
2723,3,0.833581101874,0.0553945117996,0.111024386327,0.000491093344487
2723,4,0.83894362908,0.037475351877,0.123581019043,0.000491093344487
2723,5,0.839271428242,0.0370662387283,0.12366233303,0.000491093344487
2724,0,0.858618921211,0.0192675525647,0.122113526224,0.000525690710316
2724,1,0.85282410611,0.0375513436389,0.109624550251,0.000525690710316
2724,2,0.852381630613,0.0380962103154,0.109522159072,0.000525690710316
2724,3,0.839271428242,0.0370662387283,0.12366233303,0.000525690710316
2724,4,0.84481236845,0.0183421361603,0.136845495389,0.000525690710316
2724,5,0.845022921669,0.0180778847917,0.136899193539,0.000525690710316
2725,0,0.850311152811,0,0.149688847189,0.000536287544401
2725,1,0.864864565385,0,0.135135434615,0.000536287544401
2725,2,0.858948377806,0.0188597369646,0.12219188523,0.000536287544401
2725,3,0.858618921211,0.0192675525647,0.122113526224,0.000536287544401
2725,4,0.845022921669,0.0180778847917,0.136899193539,0.000536287544401
2731,0,0.762626986157,0.237373013843,-4.4408920985e-16,2.07327829335e-05
2731,1,0.756975456032,0.243024543968,-4.4408920985e-16,2.07327829335e-05
2731,2,0.758292741155,0.238878937607,0.00282832123828,2.07327829335e-05
2731,3,0.759584579218,0.237334527938,0.00308089284439,2.07327829335e-05
2732,0,0.772111377084,0.227888622916,-2.49800180541e-16,0.000183473124299
2732,1,0.762626986157,0.237373013843,-1.94289029309e-16,0.000183473124299
2732,2,0.759584579218,0.237334527938,0.00308089284439,0.000183473124299
2732,3,0.763186159197,0.225901575441,0.010912265362,0.000183473124299
2732,4,0.764419966915,0.224421668956,0.0111583641288,0.000183473124299
2732,5,0.773223002033,0.224567963347,0.00220903461963,0.000183473124299
2733,0,0.774536576497,0.223009283772,0.00245413973094,0.000256799440848
2733,1,0.773223002033,0.224567963347,0.00220903461963,0.000256799440848
2733,2,0.764419966915,0.224421668956,0.0111583641288,0.000256799440848
2733,3,0.768118648633,0.212575601644,0.0193057497229,0.000256799440848
2733,4,0.769291142498,0.211164374722,0.01954448278,0.000256799440848
2733,5,0.778406996295,0.211354817226,0.0102381864787,0.000256799440848
2734,0,0.779661398424,0.209861506516,0.0104770950592,0.000272187694857
2734,1,0.778406996295,0.211354817226,0.0102381864787,0.000272187694857
2734,2,0.769291142498,0.211164374722,0.01954448278,0.000272187694857
2734,3,0.773091023254,0.198882408687,0.0280265680588,0.000272187694857
2734,4,0.774198722908,0.197544342232,0.0282569348601,0.000272187694857
2734,5,0.783639249233,0.197784891231,0.0185758595364,0.000272187694857
2735,0,0.788921060957,0.183839178537,0.0272397605061,0.000288729153359
2735,1,0.784831114993,0.196361195421,0.0188076895863,0.000288729153359
2735,2,0.783639249233,0.197784891231,0.0185758595364,0.000288729153359
2735,3,0.774198722908,0.197544342232,0.0282569348601,0.000288729153359
2735,4,0.778104132164,0.184802033645,0.0370938341907,0.000288729153359
2735,5,0.779143345488,0.183541940551,0.0373147139609,0.000288729153359
2736,0,0.794253803054,0.169497287346,0.0362489095999,0.000306532731036
2736,1,0.790046823353,0.182489653425,0.0274635232229,0.000306532731036
2736,2,0.788921060957,0.183839178537,0.0272397605061,0.000306532731036
2736,3,0.779143345488,0.183541940551,0.0373147139609,0.000306532731036
2736,4,0.78315886319,0.170313029078,0.0465281077322,0.000306532731036
2736,5,0.78412566997,0.169136084753,0.0467382452764,0.000306532731036
2737,0,0.79963892541,0.154737309101,0.0456237654888,0.000325719866926
2737,1,0.795309676641,0.168226826455,0.0364634969041,0.000325719866926
2737,2,0.794253803054,0.169497287346,0.0362489095999,0.000325719866926
2737,3,0.78412566997,0.169136084753,0.0467382452764,0.000325719866926
2737,4,0.788256146677,0.155392318948,0.056351534375,0.000325719866926
2737,5,0.789146380677,0.154304095317,0.056549524006,0.000325719866926
2738,0,0.805077963818,0.139535671436,0.0553863647461,0.000346426238584
2738,1,0.800620889321,0.153551174758,0.0458279359209,0.000346426238584
2738,2,0.79963892541,0.154737309101,0.0456237654888,0.000346426238584
2738,3,0.789146380677,0.154304095317,0.056549524006,0.000346426238584
2738,4,0.793396959719,0.140015037513,0.066588002768,0.000346426238584
2738,5,0.794206188972,0.13902154096,0.0667722700687,0.000346426238584
2739,0,0.81057254846,0.12386697378,0.0655604777594,0.000368803748934
2739,1,0.805981743121,0.138439529386,0.0555787274933,0.000368803748934
2739,2,0.805077963818,0.139535671436,0.0553863647461,0.000368803748934
2739,3,0.794206188972,0.13902154096,0.0667722700687,0.000368803748934
2739,4,0.79858233088,0.124154348802,0.0772633203184,0.000368803748934
2739,5,0.799305835976,0.123262062618,0.0774321014058,0.000368803748934
2740,0,0.81612441341,0.107703803135,0.0761717834551,0.000393022837866
2740,1,0.811393593651,0.122866931819,0.0657394745306,0.000393022837866
2740,2,0.81057254846,0.12386697378,0.0655604777594,0.000393022837866
2740,3,0.799305835976,0.123262062618,0.0774321014058,0.000393022837866
2740,4,0.803813345478,0.107781243876,0.0884054106465,0.000393022837866
2740,5,0.804446095624,0.106997175826,0.0885567285495,0.000393022837866
2741,0,0.82173540728,0.0910165272057,0.0872480655138,0.000419275176905
2741,1,0.816857877807,0.10680645432,0.0763356678728,0.000419275176905
2741,2,0.81612441341,0.107703803135,0.0761717834551,0.000419275176905
2741,3,0.804446095624,0.106997175826,0.0885567285495,0.000419275176905
2741,4,0.80909115154,0.0908643125904,0.10004453587,0.000419275176905
2741,5,0.80962777807,0.0901960483737,0.100176173557,0.000419275176905
2742,0,0.827407505203,0.0737730615583,0.0988194332388,0.000447776822321
2742,1,0.822376122073,0.0902289982909,0.087394879636,0.000447776822321
2742,2,0.82173540728,0.0910165272057,0.0872480655138,0.000447776822321
2742,3,0.80962777807,0.0901960483737,0.100176173557,0.000447776822321
2742,4,0.814416966477,0.073369486091,0.112213547432,0.000447776822321
2742,5,0.814851733518,0.0728252495353,0.112323016946,0.000447776822321
2743,0,0.833142822328,0.055938606891,0.110918570781,0.00047877191534
2743,1,0.827949951833,0.0731030674146,0.0989469807525,0.00047877191534
2743,2,0.827407505203,0.0737730615583,0.0988194332388,0.00047877191534
2743,3,0.814851733518,0.0728252495353,0.112323016946,0.00047877191534
2743,4,0.819792084645,0.0552597454886,0.124948169866,0.00047877191534
2743,5,0.820118856556,0.05484846652,0.125032676924,0.00047877191534
2744,0,0.83894362908,0.037475351877,0.123581019043,0.000512537037975
2744,1,0.833581101874,0.0553945117996,0.111024386327,0.000512537037975
2744,2,0.833142822328,0.055938606891,0.110918570781,0.000512537037975
2744,3,0.820118856556,0.05484846652,0.125032676924,0.000512537037975
2744,4,0.825217885902,0.0364947914632,0.138287322634,0.000512537037975
2744,5,0.825430091025,0.0362261830567,0.138343725919,0.000512537037975
2745,0,0.84481236845,0.0183421361603,0.136845495389,0.000549386360295
2745,1,0.839271428242,0.0370662387283,0.12366233303,0.000549386360295
2745,2,0.83894362908,0.037475351877,0.123581019043,0.000549386360295
2745,3,0.825430091025,0.0362261830567,0.138343725919,0.000549386360295
2745,4,0.830695845312,0.0170306685293,0.152273486159,0.000549386360295
2745,5,0.830786435566,0.0169153140448,0.152298250389,0.000549386360295
2746,0,0.83536636015,0,0.16463363985,0.000520316153576
2746,1,0.850311152811,0,0.149688847189,0.000520316153576
2746,2,0.845022921669,0.0180778847917,0.136899193539,0.000520316153576
2746,3,0.84481236845,0.0183421361603,0.136845495389,0.000520316153576
2746,4,0.830786435566,0.0169153140448,0.152298250389,0.000520316153576
2752,0,0.748571019127,0.251428980873,2.77555756156e-16,2.63036176088e-05
2752,1,0.742337259188,0.257662740812,2.22044604925e-16,2.63036176088e-05
2752,2,0.743770953966,0.252890580165,0.00333846586909,2.63036176088e-05
2752,3,0.745042003722,0.251359311735,0.00359868454275,2.63036176088e-05
2753,0,0.756975456032,0.243024543968,-2.22044604925e-16,0.000188728706562
2753,1,0.748571019127,0.251428980873,-1.66533453694e-16,0.000188728706562
2753,2,0.745042003722,0.251359311735,0.00359868454275,0.000188728706562
2753,3,0.748380603499,0.240141496322,0.0114779001791,0.000188728706562
2753,4,0.749594749127,0.238673877785,0.0117313730881,0.000188728706562
2753,5,0.758292741155,0.238878937607,0.00282832123828,0.000188728706562
2754,0,0.754174412261,0.225651852287,0.0201737354517,0.000250199494373
2754,1,0.763186159197,0.225901575441,0.010912265362,0.000250199494373
2754,2,0.759584579218,0.237334527938,0.00308089284439,0.000250199494373
2754,3,0.758292741155,0.238878937607,0.00282832123828,0.000250199494373
2754,4,0.749594749127,0.238673877785,0.0117313730881,0.000250199494373
2754,5,0.753020375799,0.227051712568,0.0199279116321,0.000250199494373
2755,0,0.764419966915,0.224421668956,0.0111583641288,0.00026522226676
2755,1,0.763186159197,0.225901575441,0.010912265362,0.00026522226676
2755,2,0.754174412261,0.225651852287,0.0201737354517,0.00026522226676
2755,3,0.757690610234,0.213603003593,0.028706386173,0.00026522226676
2755,4,0.758781141568,0.212275309402,0.0289435490306,0.00026522226676
2755,5,0.768118648633,0.212575601644,0.0193057497229,0.00026522226676
2756,0,0.769291142498,0.211164374722,0.01954448278,0.000281370994441
2756,1,0.768118648633,0.212575601644,0.0193057497229,0.000281370994441
2756,2,0.758781141568,0.212275309402,0.0289435490306,0.000281370994441
2756,3,0.762391646146,0.199775816949,0.0378325369047,0.000281370994441
2756,4,0.763415071115,0.198525023138,0.0380599057471,0.000281370994441
2756,5,0.773091023254,0.198882408687,0.0280265680588,0.000281370994441
2757,0,0.774198722908,0.197544342232,0.0282569348601,0.000298752076628
2757,1,0.773091023254,0.198882408687,0.0280265680588,0.000298752076628
2757,2,0.763415071115,0.198525023138,0.0380599057471,0.000298752076628
2757,3,0.767123822934,0.185549146453,0.0473270306131,0.000298752076628
2757,4,0.76807631931,0.184380343765,0.0475433369255,0.000298752076628
2757,5,0.778104132164,0.184802033645,0.0370938341907,0.000298752076628
2758,0,0.78315886319,0.170313029078,0.0465281077322,0.000317484153293
2758,1,0.779143345488,0.183541940551,0.0373147139609,0.000317484153293
2758,2,0.778104132164,0.184802033645,0.0370938341907,0.000317484153293
2758,3,0.76807631931,0.184380343765,0.0475433369255,0.000317484153293
2758,4,0.771887480117,0.170900390907,0.0572121289761,0.000317484153293
2758,5,0.77276498744,0.169819059954,0.0574159526066,0.000317484153293
2759,0,0.788256146677,0.155392318948,0.056351534375,0.000337699781458
2759,1,0.78412566997,0.169136084753,0.0467382452764,0.000337699781458
2759,2,0.78315886319,0.170313029078,0.0465281077322,0.000337699781458
2759,3,0.77276498744,0.169819059954,0.0574159526066,0.000337699781458
2759,4,0.776682957389,0.155805196125,0.0675118464863,0.000337699781458
2759,5,0.777481158038,0.15481724467,0.0677015972925,0.000337699781458
2760,0,0.793396959719,0.140015037513,0.066588002768,0.000359547378763
2760,1,0.789146380677,0.154304095317,0.056549524006,0.000359547378763
2760,2,0.788256146677,0.155392318948,0.056351534375,0.000359547378763
2760,3,0.777481158038,0.15481724467,0.0677015972925,0.000359547378763
2760,4,0.781510594677,0.140237277875,0.0782521274477,0.000359547378763
2760,5,0.782224893023,0.139349082549,0.0784260244284,0.000359547378763
2761,0,0.79858233088,0.124154348802,0.0772633203184,0.000383193483944
2761,1,0.794206188972,0.13902154096,0.0667722700687,0.000383193483944
2761,2,0.793396959719,0.140015037513,0.066588002768,0.000383193483944
2761,3,0.782224893023,0.139349082549,0.0784260244284,0.000383193483944
2761,4,0.786370732176,0.124168223047,0.089461044777,0.000383193483944
2761,5,0.786996231607,0.123386676094,0.089617092299,0.000383193483944
2762,0,0.803813345478,0.107781243876,0.0884054106465,0.000408825393125
2762,1,0.799305835976,0.123262062618,0.0774321014058,0.000408825393125
2762,2,0.79858233088,0.124154348802,0.0772633203184,0.000408825393125
2762,3,0.786996231607,0.123386676094,0.089617092299,0.000408825393125
2762,4,0.791263710379,0.107567265786,0.101169023834,0.000408825393125
2762,5,0.791795187919,0.106899827594,0.101304984487,0.000408825393125
2763,0,0.80909115154,0.0908643125904,0.10004453587,0.000436654244841
2763,1,0.804446095624,0.106997175826,0.0885567285495,0.000436654244841
2763,2,0.803813345478,0.107781243876,0.0884054106465,0.000436654244841
2763,3,0.791795187919,0.106899827594,0.101304984487,0.000436654244841
2763,4,0.796189870104,0.0904010348639,0.113409095033,0.000436654244841
2763,5,0.796621748308,0.0898557931254,0.113522458567,0.000436654244841
2764,0,0.814416966477,0.073369486091,0.112213547432,0.00046691863954
2764,1,0.80962777807,0.0901960483737,0.100176173557,0.00046691863954
2764,2,0.80909115154,0.0908643125904,0.10004453587,0.00046691863954
2764,3,0.796621748308,0.0898557931254,0.113522458567,0.00046691863954
2764,4,0.801149552489,0.0726332678883,0.126217179623,0.00046691863954
2764,5,0.801475868282,0.0722190043989,0.126305127319,0.00046691863954
2765,0,0.819792084645,0.0552597454886,0.124948169866,0.000499888902926
2765,1,0.814851733518,0.0728252495353,0.112323016946,0.000499888902926
2765,2,0.814416966477,0.073369486091,0.112213547432,0.000499888902926
2765,3,0.801475868282,0.0722190043989,0.126305127319,0.000499888902926
2765,4,0.806143098999,0.0542244871095,0.139632413892,0.000499888902926
2765,5,0.806357469022,0.0539507533878,0.13969177759,0.000499888902926
2766,0,0.825217885902,0.0364947914632,0.138287322634,0.000535872122804
2766,1,0.820118856556,0.05484846652,0.125032676924,0.000535872122804
2766,2,0.819792084645,0.0552597454886,0.124948169866,0.000535872122804
2766,3,0.806357469022,0.0539507533878,0.13969177759,0.000535872122804
2766,4,0.811170851393,0.0351316307019,0.153697517905,0.000535872122804
2766,5,0.811266433404,0.0350088338273,0.153724732769,0.000535872122804
2767,0,0.830695845312,0.0170306685293,0.152273486159,0.000575218982797
2767,1,0.825430091025,0.0362261830567,0.138343725919,0.000575218982797
2767,2,0.825217885902,0.0364947914632,0.138287322634,0.000575218982797
2767,3,0.811266433404,0.0350088338273,0.153724732769,0.000575218982797
2767,4,0.816222607698,0.0153494564603,0.168427935841,0.000575218982797
2768,0,0.820014254025,0,0.179985745975,0.000491306600091
2768,1,0.83536636015,0,0.16463363985,0.000491306600091
2768,2,0.830786435566,0.0169153140448,0.152298250389,0.000491306600091
2768,3,0.830695845312,0.0170306685293,0.152273486159,0.000491306600091
2768,4,0.816222607698,0.0153494564603,0.168427935841,0.000491306600091
2768,5,0.816213064403,0.0153050047589,0.168481930838,0.000491306600091
2773,0,0.734802143423,0.265197856577,4.4408920985e-16,3.08452635061e-05
2773,1,0.728174163375,0.271825836625,4.4408920985e-16,3.08452635061e-05
2773,2,0.72964848812,0.266612045203,0.00373946667784,3.08452635061e-05
2773,3,0.730899640122,0.265092828754,0.00400753112423,3.08452635061e-05
2774,0,0.742337259188,0.257662740812,2.77555756156e-16,0.000191060318481
2774,1,0.734802143423,0.265197856577,2.77555756156e-16,0.000191060318481
2774,2,0.730899640122,0.265092828754,0.00400753112423,0.000191060318481
2774,3,0.733980852443,0.254083910905,0.0119352366517,0.000191060318481
2774,4,0.73517621055,0.252627504174,0.0121962852759,0.000191060318481
2774,5,0.743770953966,0.252890580165,0.00333846586909,0.000191060318481
2775,0,0.739471052535,0.239833187094,0.0206957603701,0.000243821659519
2775,1,0.748380603499,0.240141496322,0.0114779001791,0.000243821659519
2775,2,0.745042003722,0.251359311735,0.00359868454275,0.000243821659519
2775,3,0.743770953966,0.252890580165,0.00333846586909,0.000243821659519
2775,4,0.73517621055,0.252627504174,0.0121962852759,0.000243821659519
2775,5,0.738334616908,0.24122274214,0.0204426409517,0.000243821659519
2776,0,0.743783856858,0.226692312429,0.029523830713,0.000258494089718
2776,1,0.753020375799,0.227051712568,0.0199279116321,0.000258494089718
2776,2,0.749594749127,0.238673877785,0.0117313730881,0.000258494089718
2776,3,0.748380603499,0.240141496322,0.0114779001791,0.000258494089718
2776,4,0.739471052535,0.239833187094,0.0206957603701,0.000258494089718
2776,5,0.742709657466,0.228010679229,0.0292796633043,0.000258494089718
2777,0,0.748114265885,0.213186041478,0.0386996926378,0.000274266461849
2777,1,0.757690610234,0.213603003593,0.028706386173,0.000274266461849
2777,2,0.754174412261,0.225651852287,0.0201737354517,0.000274266461849
2777,3,0.753020375799,0.227051712568,0.0199279116321,0.000274266461849
2777,4,0.743783856858,0.226692312429,0.029523830713,0.000274266461849
2777,5,0.747105815472,0.214428562349,0.0384656221789,0.000274266461849
2778,0,0.758781141568,0.212275309402,0.0289435490306,0.000291242788546
2778,1,0.757690610234,0.213603003593,0.028706386173,0.000291242788546
2778,2,0.748114265885,0.213186041478,0.0386996926378,0.000291242788546
2778,3,0.751522894483,0.20045580731,0.0480212982068,0.000291242788546
2778,4,0.752461869066,0.199294140669,0.0482439902654,0.000291242788546
2778,5,0.762391646146,0.199775816949,0.0378325369047,0.000291242788546
2779,0,0.763415071115,0.198525023138,0.0380599057471,0.000309539055797
2779,1,0.762391646146,0.199775816949,0.0378325369047,0.000309539055797
2779,2,0.752461869066,0.199294140669,0.0482439902654,0.000309539055797
2779,3,0.75596065667,0.186070266934,0.057969076396,0.000309539055797
2779,4,0.756826197899,0.184994846289,0.0581789558122,0.000309539055797
2779,5,0.767123822934,0.185549146453,0.0473270306131,0.000309539055797
2780,0,0.76807631931,0.184380343765,0.0475433369255,0.00032928486362
2780,1,0.767123822934,0.185549146453,0.0473270306131,0.00032928486362
2780,2,0.756826197899,0.184994846289,0.0581789558122,0.00032928486362
2780,3,0.760418818789,0.171248076019,0.0683331051925,0.00032928486362
2780,4,0.761206720278,0.170264713263,0.0685285664586,0.00032928486362
2780,5,0.771887480117,0.170900390907,0.0572121289761,0.00032928486362
2781,0,0.776682957389,0.155805196125,0.0675118464863,0.000350625328776
2781,1,0.77276498744,0.169819059954,0.0574159526066,0.000350625328776
2781,2,0.771887480117,0.170900390907,0.0572121289761,0.000350625328776
2781,3,0.761206720278,0.170264713263,0.0685285664586,0.000350625328776
2781,4,0.764897047646,0.155963477584,0.0791394747704,0.000350625328776
2781,5,0.765602834145,0.155078445748,0.0793187201072,0.000350625328776
2782,0,0.781510594677,0.140237277875,0.0782521274477,0.000373723298271
2782,1,0.777481158038,0.15481724467,0.0677015972925,0.000373723298271
2782,2,0.776682957389,0.155805196125,0.0675118464863,0.000373723298271
2782,3,0.765602834145,0.155078445748,0.0793187201072,0.000373723298271
2782,4,0.769394954986,0.140188627697,0.0904164173164,0.000373723298271
2782,5,0.770013860347,0.13940870691,0.0905774327434,0.000373723298271
2783,0,0.786370732176,0.124168223047,0.089461044777,0.000398761930334
2783,1,0.782224893023,0.139349082549,0.0784260244284,0.000398761930334
2783,2,0.781510594677,0.140237277875,0.0782521274477,0.000398761930334
2783,3,0.770013860347,0.13940870691,0.0905774327434,0.000398761930334
2783,4,0.773912091728,0.123893375725,0.102194532546,0.000398761930334
2783,5,0.774439034577,0.123225904869,0.102335060554,0.000398761930334
2784,0,0.791263710379,0.107567265786,0.101169023834,0.000425947715859
2784,1,0.786996231607,0.123386676094,0.089617092299,0.000425947715859
2784,2,0.786370732176,0.124168223047,0.089461044777,0.000425947715859
2784,3,0.774439034577,0.123225904869,0.102335060554,0.000425947715859
2784,4,0.778447941431,0.107045016318,0.114507042251,0.000425947715859
2784,5,0.77887749827,0.106497951197,0.114624550533,0.000425947715859
2785,0,0.796189870104,0.0904010348639,0.113409095033,0.000455514023916
2785,1,0.791795187919,0.106899827594,0.101304984487,0.000455514023916
